链接,赞,转发,评论,时间,内容概要
http://m.weibo.com/1241679004/zi2LvEZvH,84,153,441,2013-02-07 09:49:30?来自微博 weibo.com,我自己估计的话。要找比他更优秀的男人。基本上没有可能了。要找个比他更帅的，倒是有可能。但我最看重的是人的才华。从他的角度而言。也没有可能找到比我更优秀的女人。但每个人价值观不同。谁知道呢。随便找一个，帅就行，马马虎虎结婚算了。想想不甘心。可是自己年龄这样大了。又能怎样呢？
http://m.weibo.com/1241679004/zi2J6tqAK,88,358,572,2013-02-07 09:43:36?来自微博 weibo.com,自从认识他以后，我对别的男人都没兴趣了。刚才做梦还梦见了他。可是他一直没理过我，好像死了一样。
http://m.weibo.com/1241679004/zhVDl7Epz,118,139,617,2013-02-06 15:40:09?来自微博 weibo.com,刚才 有个人给我发了这个短信。不知什么原因。Sorry, I don't think we're a match. I don't make enough money for you.
http://m.weibo.com/1241679004/zhUN0j6Gg,221,1298,1829,2013-02-06 13:31:11?来自微博 weibo.com,分享图片
http://m.weibo.com/1241679004/zhLPngl1f,79,159,377,2013-02-05 14:42:20?来自微博 weibo.com,一点点跟着我的是下午的阳光。要是别人，肯定要翻译成A LITTLE 了。我翻译成ONE POINT。至少还有个意思在，有个意像的可能。阳光从树林里洒到地上，不就是一点一点斑驳的阳光吗？
http://m.weibo.com/1241679004/zhLJc2tzC,39,19,162,2013-02-05 14:27:07?来自微博 weibo.com,我把墓床译成了英文哈。有分段还满好看的，没分段没感觉了 People Passing said twigs lower/ People passing said twigs growing up/
http://m.weibo.com/1241679004/zhLIrkQsa,56,149,265,2013-02-05 14:25:14?来自微博 weibo.com,I know forever dead coming/ But I never sad/ The little pine burialed my desire / The sea near around it / Look like a pool far away/ One point one point follow me/ It is the sunshine afternoon/ People’s life is done/ people’s life much longer / I will halt in the middle
http://m.weibo.com/1241679004/zhKk8fzcF,65,180,289,2013-02-05 10:52:36?来自微博 weibo.com,我知道永世降临并不悲伤/松林间安放着我的愿望/旁边有海/远看像水池/一点点跟着我的是下午的阳光/人时已尽/人世很长/我在中间应当休息/走过的人说树枝低了/走过的人说树枝在长/顾城(墓床)
http://m.weibo.com/1241679004/zhtiYEw68,366,774,1429,2013-02-03 15:33:05?来自微博 weibo.com,今天跟一个美国人聊天。聊了几句后他不耐烦的说我在钱的事情上讨论太多了。可是我一直为钱所制。升学，就业，甚至后来的出名，无一不是因为钱。我无依无靠，钱就是命，命就是钱。只要身上有钱，我就安心了，没钱，即使命还在。也觉得好像已经失去了
http://m.weibo.com/1241679004/zgZYZeTl8,128,251,940,2013-01-31 12:54:08?来自微博 weibo.com,林徽因蒋方舟之流，浪得虚名之辈，本人不屑在他们身上浪费时间。
http://m.weibo.com/1241679004/zgZU64huc,79,164,629,2013-01-31 12:42:07?来自微博 weibo.com,那句话来自于徐志摩的诗。我读的第一个诗人就是他，所以虽说诗歌不好。仅可解闷而已。但我却几乎能背诵徐志摩所有的诗。惭愧，
http://m.weibo.com/1241679004/zgZMtzRLI,128,281,578,2013-01-31 12:23:20?来自微博 weibo.com,我尝一尝莲心，我的心比莲心苦。
http://m.weibo.com/1241679004/zgIOPbjOd,381,3409,3864,2013-01-29 17:12:24?来自微博 weibo.com,我虽才貌俱佳，但我却是一个女人。况且我自知我相貌之好全在于我会打扮的缘故。若是其他人得我皮囊。定是相貌平平之人。我的聪明更是跟遗传没有半点关系。全因我出身低贱。热爱读书的缘故。还有一点是我一直穿高跟鞋。无人看出我外表缺陷的缘故。我不能忍受自己一日不美。不能忍受身边任何愚钝之人。
http://m.weibo.com/1241679004/zgIN7nFwR,93,254,466,2013-01-29 17:08:15?来自微博 weibo.com,长相帅的人，上天赋予他们一张好的脸蛋的同时，似乎并没有赋予他们聪明的头脑。聪明的人我实没见过。不过我个人感觉似乎聪明的人之所以聪明。完全是因为上天对他们的长相抱歉。因此而进行弥补。则得一帅气之人，则不满于其愚昧。得一聪明之人，则不满足其外貌。
http://m.weibo.com/1241679004/zgtQVfDdA,82,96,409,2013-01-28 03:06:24?来自微博 weibo.com,想起徐志摩一首诗，我来扬子江边摘一把莲蓬。要是徐伯在世多好啊
http://m.weibo.com/1241679004/zgtGv0MmX,94,92,526,2013-01-28 02:40:43?来自微博 weibo.com,甄嬛传里的颂芝声音好好听哦。比林志玲的声音还好听哈。还有她得宠前是颂芝姑姑。得宠后却变成颂芝妹妹了。
http://m.weibo.com/1241679004/zgsCI3AtT,390,875,2015,2013-01-27 23:58:38?来自微博 weibo.com,我希望别人在攻击我的时候，多攻击一下我人长得难看。我是个洗脚的，我配不上好男朋友之类。说有很多人骂我也可以。但是请不要以孝顺的名义责问我要寄多少钱回家了。这完全是我的死穴。一年到头为此纠结。搞得寝食难安。好像我在外面挣多少钱，就必须拿多少提成给我妈一样。别说我房无一间，地无一亩
http://m.weibo.com/1241679004/zgcpopAmR,123,343,430,2013-01-26 06:41:53?来自微博 weibo.com,华妃:pretty sex,端妃:Serious sex,敬妃:Gentleman sex.赏你一丈红:give her long red kiss !
http://m.weibo.com/1241679004/zgbY0wcU4,208,2995,892,2013-01-26 05:34:24?来自微博 weibo.com,这个，真心觉得新东方翻译得不错啊
http://m.weibo.com/1241679004/zgbClvulz,98,578,454,2013-01-26 04:41:03?来自微博 weibo.com,分享图片这个不错。贴近美国人民生活。还有那些贵人答应常在什么的，应该翻译为lover number 1,lover number 2.lover number 3.或者，贵人译为 expensive sex ,常在译为，sex everyday，答应译为 Ready for sex
http://m.weibo.com/1241679004/zgbyCbwDD,24,415,119,2013-01-26 04:31:50?来自微话题,甄嬛传美国版被全民吐槽[得意地笑]，华妃娘娘是不是很捉急啊[ppb鼓掌]哈！！凉凉知道“贱人就是矫情”“赏她一丈红”怎么翻译嘛？哈哈哈[偷乐]，要不凉凉先来咱@新东方 报个春季班？
http://m.weibo.com/1241679004/zgbuZyit4,46,22,357,2013-01-26 04:22:56?来自微博 weibo.com,外面太冷了，都没有出门，我不是宅女，闷死我了
http://m.weibo.com/1241679004/zg6kBFCQQ,102,183,401,2013-01-25 15:13:37?来自微博 weibo.com,蒋欣是甄嬛传里华妃扮演者。刚去她微博转了转。甄嬛传里华妃被赐死的一场戏演得很真。仇人相见，分外眼红。又说三十年河东，三十年河西。甄嬛传里太监和妃子之间的微妙关系耐人寻味。平日妃子高高在上，看不起做奴才的阉人。而一旦他们失宠，则突然掌握其生死大权的，往往又是阉人太监。喜欢华妃。
http://m.weibo.com/1241679004/zg6i3kouX,35,29,179,2013-01-25 15:07:17?来自微博 weibo.com,??????????????????????到家！開箱！整理...[吃驚][吃驚]麻煩航空部門給行李搬運師傅漲漲工資吧！每日辛苦勞動，回報卻不及付出，能不帶情緒嗎？！但是，也請師傅們稍稍留意貼有易碎標簽的行李，有可能，因您大意摔碎的是我們的榮譽！！[汗][汗]你們辛苦了！！！?
http://m.weibo.com/1241679004/zg6geqbF2,98,120,739,2013-01-25 15:02:49?来自微博 weibo.com,征婚网站广告满天飞，烦死了。讨厌，去死，所有人都去死
http://m.weibo.com/1241679004/zfX4wdylj,66,127,448,2013-01-24 15:39:15?来自微博 weibo.com,今天聊天，不知怎么提到雷坤强了。朋友说他结婚了吧。我说应该结婚了。过年就30了。朋友说他帅。我说帅顶个屁用。又挣不到钱。做销售看大门还能挣几分钱。骗个乡下妹子。去当什么坐家，文章狗屁不通，一分钱骗不到。他唯一的优点是会花言巧语哄女人开心。别的优点还真找不出来。
http://m.weibo.com/1241679004/zfX318rk7,289,1203,1195,2013-01-24 15:35:31?来自微博 weibo.com,不结婚对不起父母。随便结婚对不起自己。FUCK
http://m.weibo.com/1241679004/zfDOVrZNS,56,123,525,2013-01-22 14:38:40?来自微博 weibo.com,问题是我发短信他都不回啊。我朋友只看了一遍他的手机号码。就记住了6个数字。我记住了后四位。我觉得我有他的名字，应该能翻出他的所有资料来。但是感觉没什么用啊。我基本锁定了他的居住地点。但天天去蹲守，也不见得就能见到人。我确定他是在N车附近住。
http://m.weibo.com/1241679004/zfDN58meE,60,153,451,2013-01-22 14:34:06?来自微博 weibo.com,我觉得我不能靠给他发短信过一辈子。刚在别的网站见一帅哥。各方面条件比他还好，比他帅，还比他小 一岁。27。身高是一样的。以后有他后悔的时候。
http://m.weibo.com/1241679004/zfuz1cBv5,39,72,321,2013-01-21 15:04:43?来自微博 weibo.com,他去过美国涵盖所有时区的9个城市。在最近10年里去过三个国家。其中一个是日本。呆两年，但没混到日本女人。在他20岁时打破女子800米世界记录。对一个男人来说，打破女子800世界记录没什么好特别的。他没读物理学博士。因为他的研究比那些教授的理论高明多了。然后搜索橡胶乳罩就能搜到他自己的网站了
http://m.weibo.com/1241679004/zfuvXuI2u,26,32,161,2013-01-21 14:57:12?来自微博 weibo.com,我是觉得这个人口才很好。虽然他没跟我说话，但是他自从登录跟我发消息以后，就再没登陆过那个网站了。我也大概查了一下他住的地方。是N车最后一站。不过离曼哈顿中城还行。我认为曼哈顿中城是商业中心，从居住地点可以看出这个人的才能
http://m.weibo.com/1241679004/zfuuRg9Xj,23,60,164,2013-01-21 14:54:29?来自微博 weibo.com,- Kicked out of physics PhD program because my research was too theoretical - Owner of a website that was recently the top google hit for "latex bra" (though my site wasn't related to latex or bras haha)
http://m.weibo.com/1241679004/zfuuFpBBb,11,15,76,2013-01-21 14:54:01?来自微博 weibo.com,他的个人简介 It's pretty hard to describe myself, but here are some facts that will give you a hint: - Lived in 9 cities in all four US time zones and 3 continents in the last 10 years - Beat the women's world record in the 800m when I was 20-】
http://m.weibo.com/1241679004/zf23gxlyT,188,464,673,2013-01-18 14:29:35?来自微博 weibo.com,只是我感觉美国即使穷人的孩子也能享受素质教育。但中国应该只有中产阶级或者知识分子家庭才有可能给儿女素质教育的机会，他们的孩子可以讲几门外语。学到一些特殊才艺。而普通家庭基本上除了课本和普通学校安排的课程，不太可能学到别的东西
http://m.weibo.com/1241679004/zf22epXHs,71,134,267,2013-01-18 14:27:03?来自微博 weibo.com,希望我的妄加评论不要误人子弟才好。要说应试教育不好，可这其实是穷人家庭子女出人头地的唯一希望。要说取消全国统一高考，由各校自主招生怎样。我也只能说可以先开放一定自主权，当小范围做实验。要说中国人缺少创造性和独立思考能力。我看中国人知识面又普遍不错。况且在有些专业上是不错的
http://m.weibo.com/1241679004/zf1LkACln,76,137,343,2013-01-18 13:45:25?来自微博 weibo.com,帅是帅了，可做人别太骄傲了。中国教育体制特殊。走出的人才和国际上的有差距。缺少创造性。长相爹妈给的，努力充实自己的能力才是真的。美国帅哥一抓一大把啊，还都是教授科学家一类
http://m.weibo.com/1241679004/zf1I9wFRs,48,297,305,2013-01-18 13:37:36?来自微话题,【微博热议】叶钦达，北大06级化院本科生，38届国际奥赛化学金牌得主，北京大学前校草，现在美国念Phd。。。被网友吐槽长得像王力宏和李云迪的儿子……[偷笑]
http://m.weibo.com/1241679004/zf1nl6jXF,66,281,616,2013-01-18 12:46:18?来自微博 weibo.com,后来坐地铁，有一年轻男子怀抱吉他。他也不像卖艺的，因卖艺的不坐座位上，而是站在走廊上表演。他生得可是风流倜傥，帅气极了。身高绝对一米八以上。见美女坐对面。此人受宠若惊。对我微笑，接着弹奏一曲。而我一直担心对方是卖艺的而没正眼看过他，真是遗憾。所以展示才艺也要挑对地方。
http://m.weibo.com/1241679004/zf1llh6Mg,41,69,213,2013-01-18 12:41:24?来自微博 weibo.com,美国人往往多才多艺。最常见的技艺就是弹吉他了。一日，我去公园，见一男子谈吉他。他明显不是卖艺的，因在人迹罕至的公园卖艺没得赚。我坐在他对面。看他弹完一曲。这时走来一群十多岁的学生。其中一个小孩问另一个小孩是否有一美元。因为他听了曲子，要赏一美元。那男士忙说，我不收钱
http://m.weibo.com/1241679004/zeICKwEo8,96,199,782,2013-01-16 13:02:05?来自微博 weibo.com,事实上他是唯一一位跟我AA的美国人。我一个朋友说，他以前应该没有交过女朋友。不知道为女性买单。做网络，IT和网页的人，往往智商很高，情商很低。交际圈子有限，认识女孩子机会少。我比较相信这种说法。要说他小气，我觉得十几块钱没必要节约，我一个洗脚的，做个手小费都有七八块。
http://m.weibo.com/1241679004/zeIxB8g0E,71,362,489,2013-01-16 12:49:23?来自微博 weibo.com,我希望由他约我再见面。如果他之前有在我面前哪怕花一分钱。我都会毫不犹豫去投怀送抱什么的。可既然是这种情况，我自然是希望先从普通朋友做起，然后看他表现。他在我身上花钱之前，我不想表示什么。要AA就不能娶美女。女人的一颦一笑，窈窕身材都是值钱的，要是女人辛苦赚钱，自然老得快。
http://m.weibo.com/1241679004/zeIuyhXEb,50,56,358,2013-01-16 12:41:51?来自微博 weibo.com,我怕我朋友打电话过去就直接被拒绝。这是我没法承受的。要说什么倒追，如果他大方一点还可。可是约会两次还AA。。我自然会有所顾虑。要是再见一次面还AA。我觉得还不 如不要见。但以我的经验，如果我发这么久的短信没回应，应该是没有可能了。要我问，我们可不可以再见一次之类。我又觉得我很下贱。
http://m.weibo.com/1241679004/zeIs8c6Ur,25,67,373,2013-01-16 12:35:54?来自微博 weibo.com,今天我朋友回来了。她是名校硕士毕业生。英文还不错。言行也还没得挑剔。她要帮我打电话问个明白。可我拒绝了。因我没法忍受那种绝望。我怕她一个电话打过去就什么都没了。可现在已经过去20天了。我发短信他都没回。完全没下文了。照我理解，这样下去就是没有结果了。
http://m.weibo.com/1241679004/zezglwr6U,135,549,1294,2013-01-15 13:12:11?来自微博 weibo.com,也快奔三的人了。真是烦。挑到现在也不想挑了
http://m.weibo.com/1241679004/zeoPbezt3,64,85,432,2013-01-14 10:37:46?来自微博 weibo.com,用我对别人的话说，在房产中介上班都能月薪2万。年薪15万真没什么了不起。
http://m.weibo.com/1241679004/zeoNshbJF,35,56,145,2013-01-14 10:33:30?来自微博 weibo.com,有些事情，一旦达到1一定程度，就会有超出一般的力量。如果这些话我也信了。那我这一辈子肯定也不是什么优秀的人。只是我能感觉到说这个话的人的那种强烈的感情。这个比任何东西都有用。
http://m.weibo.com/1241679004/zeoMh0GTe,52,112,343,2013-01-14 10:30:36?来自微博 weibo.com,我不是为别人而活，到现在什么都忘记了。可曼哈顿那位说什么，你要人家帅得掉渣，人家自然要你美得掉渣，你要人家年薪15万，年薪15万的能看上你吗。高学历的怎么看得上你，我离开曼哈顿那里很久了，这话依然时时记得，让人不快。还轮不到男人选我，我身边的人倒是把我贬得差不多了。也不是我为人左右
http://m.weibo.com/1241679004/zeoKnnayQ,33,39,244,2013-01-14 10:25:56?来自微博 weibo.com,记得去见那位之前，我一位朋友就跟我吵了一架。说什么优秀男人自然要求高什么的。我去时心情就不好，不过她还算聪明人，只说一次就算了。我很强烈感觉到她的嫉妒。真的我找什么样的男人不要紧，要紧的是人们总在我耳边说三道四，弄得我心情不好。有些去了就算了。有些就一直记着，
http://m.weibo.com/1241679004/zeoJaCU5w,53,356,679,2013-01-14 10:22:58?来自微博 weibo.com,最近钓了两个博士生。管它的，先努努力吧、那位不管他了。免得自取其辱。很后悔之前到曼哈顿上班。我真的在别的地方也能挣到钱。可是在那里受到的一番侮辱，时时涌上心头，让人不快。我长相还行，最重要的时人很聪明，我能找到什么样的男人不重要，重要的是常常有人在我耳边说我找什么样的人都是想高攀
http://m.weibo.com/1241679004/zdXULekIB,39,153,563,2013-01-11 14:07:21?来自微博 weibo.com,即使有再多的舍不得，我也没法再努力了。我也不想去问为什么。我只能说我可以尝试去找其他人。即使我能力有限，但好歹天无绝人之路。只是这么多年来，不管做什么事情都只能靠推敲，觉得累
http://m.weibo.com/1241679004/zdXoyj1Py,84,523,1356,2013-01-11 12:47:59?来自微博 weibo.com,搜索了很 多 人 。没有一个比得上他的。也就没一个我瞧得上眼的。从理论上来说，比他强的人是存在的。但从实际操作中来说，我觉得对我而言实在是太困难了。我在中国，好歹是一大明星。有的是资源，什么样的男人没有？可到美国来，我什么资源都没有，只能一个个找。他很久没理我了。我也只能再找
http://m.weibo.com/1241679004/zdDAsuyOI,42,89,239,2013-01-09 10:22:24?来自微博 weibo.com,http://t.cn/zj3qx6a
http://m.weibo.com/1241679004/zdlmXgbML,72,175,979,2013-01-07 11:59:40?来自微博 weibo.com,父母本身多我就已经不好了。找个男人再对我不好，日子很难过。以前生病了还坚持上班，现在不是想多活几年，轻松一点么？人总想对自己好一点么。我常常头痛失眠。有严重胃病，感觉没一天好的时候，不想再那么拼命了 。不然能不能活到五十岁都难说
http://m.weibo.com/1241679004/zdlln9Cnt,100,244,1009,2013-01-07 11:55:45?来自微博 weibo.com,不是我计较男人有没有钱。我实在是没有这个能力。从我21岁找到第一份工作开始。我父母就只会问我要钱。虽然我起点很低，但我对自己要求很高。况且我学历低，找工作非常困难。这么多年下来，我的健康状况已经很差了。要是找个对我好的人，我还能多活几年，要是找个对我不好的，我怀疑我能活多少年很难说
http://m.weibo.com/1241679004/zdliPoqWg,38,132,466,2013-01-07 11:49:31?来自官方博客挂件,很想他，朋友建议如果放不下，可以再约他一次。我说还AA吗？那样还有什么意思。但我感觉到对他而言为女孩付账是一个非常巨大的挑战。因为之前从来没有做过。我觉得要是再次吃饭还AA。我会很生气，把两个人的账付了、然后马上离开。我不敢打他，因为美国家庭暴力要吃官司，被遣送出境的。我可不想送回去
http://m.weibo.com/1241679004/zdcwH2KuH,21,36,240,2013-01-06 13:28:57?来自微博 weibo.com,我自己的事情没解决。我介绍的那一对倒是满有发展前途。我是全天下最好的媒人了。不但包介绍女友，还要包成功。不成功可退换。。。只要不换成我就行。
http://m.weibo.com/1241679004/zdctiDcMP,27,171,366,2013-01-06 13:20:36?来自微博 weibo.com,我自己的事情没解决。我介绍的那一对倒是满有发展前途。我是全天下最好的媒人了。不但包介绍女友，还要包成功。不成功可退换。。。只要不换成我就行。
http://m.weibo.com/1241679004/zd319wGk7,41,138,803,2013-01-05 13:16:32?来自微博 weibo.com,智商很高，情商超低。可能没有交过女朋友。28岁了。说不定还是处男一枚呢。有这可能吗？而且还有更可怕的地方。就是我感觉他除了对跟我谈事业有兴趣外，对别的东西都没有兴趣
http://m.weibo.com/1241679004/zcSuFthby,35,112,695,2013-01-04 10:29:02?来自微博 weibo.com,我也不知道问题出在哪里，我现在也就去找找，但我知道要找比他更优秀的，很难了。如果我在他身上浪费了时间，导致我年龄大了嫁不出去，我想他是不会负责的。所以我还得找
http://m.weibo.com/1241679004/zcStDn8NN,18,50,322,2013-01-04 10:26:29?来自微博 weibo.com,丢掉他，心里有说不出的不甘心。可是我也不知道该做什么。我英文不好，对打电话有很深的恐惧感。只好发短信。至于见了面倒无所谓。听不懂的，老外重复一遍或者描述一遍倒也无所谓。他和其他人不一样，中国人对政治和商业的见解需要我点拨，美国人没兴趣就没兴趣。他是自己说出来的，要高档一点。
http://m.weibo.com/1241679004/zcJkmry3e,32,86,396,2013-01-03 11:08:54?来自微博 weibo.com,世界上最吃力不讨好。最两头受气，费时费力还报酬超低的工作。要数做媒人了。我也不知道怎么就头脑发热。居然干起了这个事情。浪费了我一礼拜的时间。两边说好话，到了那里，他们还害羞，要我使劲推才勉强走在一起说话。后续工作还有，
http://m.weibo.com/1241679004/zcJfWd7Yd,89,429,1401,2013-01-03 10:58:00?来自微博 weibo.com,晚上去约会。那个男的丑死了。老娘心情不好。请我吃的面包和薯条。总共约会五个老外，就那么一位什么都没请我吃，第二次吃饭还要我自己买单。之前我给老妈打电话，说我谈了个男朋友。长得很难看。不过没有别的缺点。妈妈听了很开心，叫我继续交往着。现在又没了。唉
http://m.weibo.com/1241679004/zcAXCuAPt,48,330,972,2013-01-02 13:50:55?来自微博 weibo.com,我发现智商高低跟吃相真关系满大的。我同时有跟不同身份的人交往。我发现智商高者说话声音较大，即使是在地铁等公共场合也是这样。就好比一个扬声器声音下不来。这个道理非常简单。智商高者，生活中往往是领导者的身份，他们常常训导下属，发表演讲。习惯了大声说话。智商低者公共场合声音低不影响他人
http://m.weibo.com/1241679004/zcATPyG8w,34,255,363,2013-01-02 13:41:34?来自微博 weibo.com,自信与否和学历有关系。但这不是因果关系。而只是一个规律。高学历者较为自信。普通人，智商，资质平平。只想过平淡日子。当然什么都不会。也不可能自信。他们走路习惯低头。站姿不够笔直。吃相也不太雅观。走路速度较慢。智商高者，走路速度快，站立时没有弯腰驼背现象。说话声音较大，吃相文雅。
http://m.weibo.com/1241679004/zcARhsPOy,43,286,396,2013-01-02 13:35:18?来自微博 weibo.com,美国人个个都是超级自恋狂。人的自信不是与生俱来的。也不是老师教的。而是由一个人的知识，经验。以及多年奋斗的历史武装起来的。这个跟出身，职业甚至外貌都没有任何关系。我发现一个长相漂亮的人在社交中占据更多优势。更善于吸引异性，换句话说，EQ教高。但就自信和气场而言。其实外貌漂亮倒不重要
http://m.weibo.com/1241679004/zcACSu7LY,122,531,1154,2013-01-02 12:59:49?来自微博 weibo.com,耶鲁大学助教，我还没看在眼里呢。我习惯了纽约，对外州没兴趣。长相尚可。28岁。这辈子还没有男人能骗到我的，只有我骗男人的份
http://m.weibo.com/1241679004/zcA9jzzLx,61,212,736,2013-01-02 11:46:59?来自微博 weibo.com,刚有个24岁的男孩约我明天在纽约大学附近的某某街见面。康奈尔那位就住在某某街，要是撞车了怎么办哦？朋友说撞车了就气死他，让他知道我这么快就有新男友了。
http://m.weibo.com/1241679004/zcrljoUmh,125,380,1155,2013-01-01 13:21:49?来自微博 weibo.com,刚钓了个大学教授。这下可大发了。那位先垃圾堆里凉快两天吧。
http://m.weibo.com/1241679004/zcrhf4Dch,67,206,510,2013-01-01 13:11:48?来自微博 weibo.com,一个小气又吝啬的男人，应该没什么艳遇。可以准备一大堆A 片，寂寞时就看看。
http://m.weibo.com/1241679004/zcr6SnpKN,139,1588,2582,2013-01-01 12:46:15?来自微博 weibo.com,别说我怎么样。本人我长得其实还满漂亮的。穿上高跟鞋还是有一米六的。追求我的老外，还是可以拉一火车的。而且个个都是帅得掉渣还高学历的类型，不然不也不会对男方有那么多要求。
http://m.weibo.com/1241679004/zcq9852DT,53,282,751,2013-01-01 10:19:02?来自微博 weibo.com,我说的是，我很穷。我不可能跟一个希望所有开支都AA的男人结婚。而且你那样做，我认为你只想和我“PLAY GAME。”然后他过12小时才回。说他不给我买单，因为他认为我们只是普通朋友。我认为这明显是借口。我看得出来他很喜欢我
http://m.weibo.com/1241679004/zcq7q0MW5,34,96,373,2013-01-01 10:14:50?来自微博 weibo.com,我觉得可能性有五，一是他很穷。可穷人就不该找老婆。二是他根本就没有为女人买单的习惯。那我可以理解他为什么过了28岁还单身。三是他希望女方有雄厚经济实力。可他自己不帅不猛，有点困难。四是他第一次就马马虎虎算了。第二次我化了妆，又反复吹自己有多少男朋友，伤害了他自尊。第五是他想试探我
http://m.weibo.com/1241679004/zcq5Kgano,24,53,319,2013-01-01 10:10:43?来自微博 weibo.com,还是忘不了他哦。朋友介绍的网站很烂。只在MATCH上面混时间。那天发短信给他说我穷。没法跟男人AA。他过了12小时才回。我看的出是想了很久才发的。说：“为什么我要给你买单呢。我说过我们只是普通朋友。”我觉得他是为自己的行为找借口。跟一个男人约会两次他居然一分钱都没花，真的超出了我理解范围
http://m.weibo.com/1241679004/zbGgjsq8m,72,244,1434,2012-12-27 13:30:23?来自微博 weibo.com,怎么都没人安慰我说，哪天他会回来找我，说老婆，那天我真的不是故意的，你不要生气。以后不管你能不能挣钱，能挣多少钱，我都愿意养你！
http://m.weibo.com/1241679004/zbGdCe56A,50,180,558,2012-12-27 13:23:44?来自微博 weibo.com,好好的一份感情。被44块钱破坏了，半个月的感情。说没就没了，我觉得好受伤好受伤好桑心。我已经进入朋友介绍的另一个网站，准备碰碰运气了
http://m.weibo.com/1241679004/zbA7ilD0C,77,294,583,2012-12-26 21:51:42?来自微博 weibo.com,很喜欢这张，可惜没有视频。特喜欢女孩子娇羞的神态。
http://m.weibo.com/1241679004/zbxegsZrB,47,35,352,2012-12-26 14:30:38?来自微博 weibo.com,我朋友的说法，美国人并非个个AA制的。看人，况且美国家庭妇女很多，她们根本没有付费能力
http://m.weibo.com/1241679004/zbxdO8yQo,60,272,491,2012-12-26 14:29:30?来自微博 weibo.com,如果一个男人要跟女人AA制的话，那他只能祈求自己帅一点，再帅一点。最好超过贝克汉姆。而这个女人最好难看一点没人要，只能委曲求全
http://m.weibo.com/1241679004/zbv6H9wCE,75,426,1053,2012-12-26 09:06:29?来自微博 weibo.com,其实这种喂食小孩的方法一点都不健康。父母把食物嚼碎后再喂给小孩，会将牙周炎和蛀牙等口腔疾病传染给小孩。本人就深受其害，我父母都是农村人，没文化。我小时候他们也这样喂东西给我吃。现在我27岁，牙周炎已经很严重了。牙医的说法最多还能再用十年。就是从小传染上的，要二十多年牙周炎才这么严重
http://m.weibo.com/1241679004/zbv5a0kYO,21,57,240,2012-12-26 09:02:42?来自微博 weibo.com,分享图片
http://m.weibo.com/1241679004/zbuDZFKw4,54,136,546,2012-12-26 07:55:47?来自微博 weibo.com,我老家都是些穷亲戚，以后回去了我个人算计的话几万人民币还是要花的。但是都得我自己出的话，家人说，小凤找了个老外，有的是钱。我能够回答：“妈，其实我们付账都是一人一半的。”吗？我只能闷在心里，所有朋友家人面前都不提这事，要是我们各付各钱被家人看见。他们肯定会觉得我脑子太笨什么人都要
http://m.weibo.com/1241679004/zbuyNzJL9,42,97,356,2012-12-26 07:42:59?来自微博 weibo.com,很想对他说我没有做家庭妇女的打算。但要我跟他全部AA制。我没有这个能力。后来想想算了。他又不帅。况且我现在并不想他。我感觉要是以后连生孩子住院的钱都一人付一半的话。那就很悲剧了。用朋友的话说，找了个老外，人人都以为我找了个有钱人，结果他妈的还AA制。这些事情在家人和朋友面前还不能说
http://m.weibo.com/1241679004/zbtCpvmy2,29,45,385,2012-12-26 05:19:08?来自微博 weibo.com,我决定以后别理他了。让他自己反省吧
http://m.weibo.com/1241679004/zbtzDxNGm,62,295,531,2012-12-26 05:12:18?来自微博 weibo.com,其实我对他还算满意。今天换了一件黑衣服。好看了很多。身高是183.带回家不至于丢脸。而且根据我的经验判断。他可能毕业于哈佛。智商各方面跟我是满配的。可他妈的吃顿饭50块，还要AA制。他们把自己的份子钱给我，然后我用我的卡付掉了全部。三人44块钱。最后我填了6块钱小费。共50块钱。
http://m.weibo.com/1241679004/zbtrw1OHN,22,23,238,2012-12-26 04:52:17?来自微博 weibo.com,我觉得如果将来，一切开支都是AA制的话。我的确难以接受。一方面，我健康状况不太好，找个男人就想人家照顾我。如果说结婚分得那么清楚，我情愿不要结婚了。就这么混吧。
http://m.weibo.com/1241679004/zbtqNpBSW,31,41,182,2012-12-26 04:50:31?来自微博 weibo.com,今天和他见面。我本来带了一个朋友。他也有一个，幸好我朋友在吃饭前溜了、不然我多丢脸。后来结账时，我看到了他们两个在分别付账，但我认为他们会付我的，其实也是想看他表现。我身上其实是没现金的，虽然有心理准备，但没预备现金。，他叫我付我自己的，我就拿出了我的美国银行卡。最后还是AA制。
http://m.weibo.com/1241679004/zbtpijtYg,16,12,155,2012-12-26 04:46:49?来自微博 weibo.com,那天和他见面时，其实我什么都没吃。他自己吃了自己点的东西。而我只喝了一杯餐馆提供的免费冰水。回来说了之后，朋友们说，再看看他表现吧。我也听说了美国人的AA制，但口说无凭，我总要自己实践才知道。有朋友开玩笑说付账时就盯着自己的胸部。但我没办法，也只能这么做
http://m.weibo.com/1241679004/zbnBgxDgH,68,203,436,2012-12-25 13:59:50?来自微博 weibo.com,全年无休，每周做六休一。如果做了老板，就没得休息了、一周做七天。一做好几年。一天做12小时。长期这样。人活在世上啥兴趣？到美国来做牛做马，就为了挣钱回家让父母亲戚过上好日子。如果到美国来就是为了拼命赚钱。还不如干脆不要来美国。来到世上走一遭，总要享受享受。不然还不如马上死了算了
